fold,feature,feature_group,std_coef,mean_abs_shap,mean_shap,perm_mae_increase,n_val
1,generation_waste_lag_24,historical_generation,-0.19773851329968092,0.24037206838988795,-0.20370350814945928,-0.010414541686235346,2980
1,generation_wind_onshore_lag_168,historical_generation,-9.889861733780846,8.082305751179788,1.8203701913789456,6.677702577334478,2980
1,generation_wind_onshore_lag_24,historical_generation,-31.983104963980455,25.89817625795267,5.460425601902466,29.310648919285985,2980
1,hour,calendar,-0.11269715293795846,0.09779590414343443,0.00010709006089940937,-0.006127157962494856,2980
1,hour_cos,calendar,-0.5680978457593487,0.5089161197618397,-0.001122729824440349,0.031972584629079925,2980
1,hour_sin,calendar,-0.7630846399469905,0.6825109180734105,-0.00019852450158442514,0.11571113432285962,2980
1,humidity_barcelona_lag_168,historical_weather,-0.3428681696409129,0.3610425064535763,-0.22490249040977148,0.0283233134014651,2980
1,humidity_barcelona_lag_24,historical_weather,-1.0255659304674725,1.1090337166298445,-0.7001041916815285,0.1795208714814036,2980
1,humidity_bilbao_lag_168,historical_weather,-0.24883798796201118,0.19917343526311557,-0.0449535589979829,0.0036703072960042604,2980
1,humidity_bilbao_lag_24,historical_weather,-1.2380431677613908,0.9772475950555454,-0.265912935690886,0.08388906874462077,2980
1,humidity_madrid_lag_168,historical_weather,0.06726921254208452,0.06640224150455898,0.03606526988346812,0.01180460022671248,2980
1,humidity_madrid_lag_24,historical_weather,-1.5441088309846558,1.4861715867003802,-0.9583599046520247,-0.05172188611903206,2980
1,humidity_national_mean_lag_168,weather_aggregate,1.333896843117088,1.4338267551081219,0.9593347514851637,0.35780285624339836,2980
1,humidity_national_mean_lag_24,weather_aggregate,4.906842819055182,5.293586721144461,3.841187633743222,2.5160946048758506,2980
1,humidity_seville_lag_168,historical_weather,-0.6795012545399503,0.5859054052019609,-0.3344418769073196,-0.037877270390488604,2980
1,humidity_seville_lag_24,historical_weather,-2.6344115468536575,2.2629372067545326,-1.4616704138137944,0.32878979309053946,2980
1,humidity_valencia_lag_168,historical_weather,-0.45975169176261116,0.429055537398709,-0.2624282256610404,0.014677859369380819,2980
1,humidity_valencia_lag_24,historical_weather,-1.7056885459211684,1.622898093656661,-0.9715267391083587,0.3099509807830607,2980
1,is_month_end,calendar,0.015190325969472875,0.005364312509505788,3.7197923235095454e-07,1.127681723556151e-05,2980
1,is_month_start,calendar,0.6825197521471504,0.24110134289578777,-0.006064467238958317,-0.10633143733309502,2980
1,is_weekend,calendar,0.12500664184581597,0.11261104249134382,-0.0010283933246568039,0.011741813720059113,2980
